"","County","Year","Population","Personal_Income","Personal_Income_Per_Capita","Total_Revenue","Revenue_Percent_Property_Tax","Revenue_Percent_Grant","Revenue_Percent_Activities","Revenue_Percent_Other","Total_Budget","Budgeted_Public_Safety_Percent","Budgeted_Mental_Health_Percent","Budgeted_Roads_Transportation_Percent","Budgeted_Administration_Percent","Budgeted_Debt_Percent","Budgeted_Physical_Health_Percent","Budgeted_Environment_Education_Percent","Budgeted_Services_to_Residents_Percent","Budgeted_Refunded_Programs_Percent","Budgeted_Projects_Percent","Budgeted_Transfers_Out_Percent","Budgeted_Refunded_Debt_Percent","Total_Expenditure","Actual_Public_Safety_Percent","Actual_Mental_Health_Percent","Actual_Roads_Transportation_Percent","Actual_Administration_Percent","Actual_Debt_Percent","Actual_Physical_Health_Percent","Actual_Environment_Education_Percent","Actual_Services_to_Residents_Percent","Actual_Refunded_Programs_Percent","Actual_Projects_Percent","Actual_Transfers_Out_Percent","Actual_Refunded_Debt_Percent"
"266","GRUNDY",2010,12453,524718000,42092,27960284,0.164,0.1814,0.0162,0.6384,12663731,0.130361423501494,0.107696223174671,0.323504186878259,0.119558998844811,0.00773176562262733,0.0361846757484031,0.0725846908782254,0.0319450089393086,0,0.0853396206852467,0.0850934057269536,0,28200264,0.0547732815550947,0.0373371681910496,0.150581639944931,0.0471127149731648,0.590366068913397,0.0144062481117198,0.0280562976289867,0.0122484668937851,0,0.0268591811764599,0.038258932611411,0
"267","CRAWFORD",2020,16525,731781000,44377,22063469,0.3956,0.3355,0.0564,0.2125,22654396,0.130383612964124,0.0269124809154038,0.375065792970159,0.0698230489128909,0.00677572688320624,0.116433516920954,0.0497260222695851,0.0329566500029398,0,0.0374542318409195,0.154468916319817,0,21350170,0.127321749662883,0.028509000162528,0.41301469730686,0.0695148094839526,0.00716167599602251,0.104441088759481,0.0485775054718534,0.03041390302747,0,0.0125971830669264,0.158448387062023,0
"268","FLOYD",2015,15910,685427000,42938,15886638,0.3437,0.3852,0.0363,0.2348,17360078,0.148323584721221,0.0511421089237041,0.307173159014608,0.0705386231559559,0.0326166737269268,0.0931484294022181,0.132876419103647,0.0383067979302858,0,0.0548384632834023,0.0710357407380312,0,16149696,0.183679432727402,0.0440714178149236,0.296232573046576,0.0717475424924407,0.0350612172513959,0.0891543097777197,0.0831608223461296,0.0389953470331578,0,0.0582323654884897,0.0996649720217644,0
"269","WEBSTER",2019,35904,1666405000,45134,35685166,0.3828,0.3373,0.0467,0.2332,41234447,0.137978375216236,0.0525320734870047,0.218264113012113,0.0776744016962323,0.0460131792236719,0.10909449082705,0.0527101042485182,0.0260264676279034,0.00606289202811426,0.117013816142605,0.15663008649055,0,36800033,0.147211851685024,0.054111473215255,0.230291315227897,0.083236718836638,0.0544797337545866,0.114388756118778,0.050568269870845,0.0255147325547235,0.00197736235725658,0.0998544213261983,0.138365365052798,0
"270","POWESHIEK",2010,18914,669817000,35378,15010899,0.3968,0.3247,0.0488,0.2297,20789242,0.120347726001746,0.0835625945380789,0.225732135880664,0.0543619627882537,0.0290496401937117,0.0200747578964158,0.0456609721508846,0.0350781428202144,0.0102309165480877,0.285115253360368,0.0907858978215752,0,18760727,0.128777418913457,0.0847229960757917,0.213759520086828,0.0580637946493225,0.0321906501810937,0.0169545135431052,0.0456175285744524,0.0348078728505564,0.0100093136049578,0.262769934235491,0.112326457284944,0
"271","WARREN",2013,47358,1994173000,42019,26821022,0.4442,0.3537,0.0517,0.1504,26911439,0.167097233262034,0.168685405488722,0.240467371514396,0.0996796195104989,0.00172231592669571,0.121977312324324,0.0458327776526554,0.0299648041860563,0.000660722750648897,0.0161515703415191,0.10776086704245,0,26109767,0.172499356275374,0.139655976248275,0.226743846469407,0.0991132169046166,0.0017746232664581,0.1200986971657,0.0469359990841741,0.031791628014145,0.000679515830225524,0.0487558161664177,0.111951324575206,0
"272","MAHASKA",2014,22363,836657000,37387,16877458,0.386,0.2796,0.0466,0.2878,16697432,0.190259496190791,0.0799184569219985,0.320109104202371,0.0821680244003988,0.000508461420893943,0.0512969898604767,0.0487261154888967,0.0390089326310776,0.058392212646831,0.0119778897737089,0.117634316462555,0,16384998,0.18884933644789,0.0736709275155236,0.357027324629518,0.0658213080038215,0.000518156914025867,0.0449301855270291,0.0403555130125741,0.0347026591031625,0.0513603968703567,0,0.142764191976099,0
"273","WRIGHT",2021,12821,741796000,57903,25135110,0.3285,0.3127,0.0384,0.3204,23726943,0.178478196706588,0.0162979276344197,0.221513955674779,0.0718291016251019,0.150444581082359,0.0868730539791831,0.0614535972881125,0.0271034494414219,0.00265360775722351,0.100055030266647,0.0832974985441656,0,21849356,0.163254010781828,0.0176763104596767,0.256147869987564,0.0731113997135659,0.154206650301272,0.0558507994469036,0.0446229628003681,0.0281157943511012,0.00212958221743469,0.0900642563561141,0.114820363584172,0
"274","HOWARD",2016,9257,404152000,42749,14478880,0.3333,0.2836,0.0446,0.3385,15135587,0.113633782422842,0.048260368098046,0.273780197622993,0.075577313255178,0.103144067025613,0.037442023226453,0.103350005520103,0.0297839125763672,0,0.103938354026177,0.111089976226228,0,14013657,0.11817065309933,0.0318681982868569,0.320644354289533,0.0685786015741644,0.110769515765942,0.0231880942997249,0.115651396348576,0.0268193377360385,0,0.0553193930749126,0.128990455524921,0
"275","MAHASKA",2018,22018,947542000,42998,24887099,0.3085,0.2134,0.034,0.4441,24088669,0.167697019706651,0.0464017750420333,0.269711871585765,0.0668784149095162,0.00734830969697828,0.0336524197331119,0.040795985863727,0.0275952149950668,0.00416378339542131,0.181605799805709,0.154149405266019,0,24935938,0.160123994533512,0.0314340290708134,0.243805707248711,0.0587993922666956,0.0167273033803661,0.0264707908721942,0.0373515927092857,0.0234096267002268,0.00784293737015227,0.239212016006777,0.154822609841266,0
"276","AUDUBON",2013,5863,276973000,46754,8304631,0.4481,0.3553,0.0357,0.1609,9293734,0.123958142120272,0.112228949096241,0.393121429987129,0.0762882819757914,0.00836111728611987,0.0663762272516085,0.0467200804326872,0.040050855770135,0,0.0516477015589213,0.0812472145210956,0,8171700,0.128158400332856,0.0373804716276907,0.442391791181761,0.0789373080264816,0.00950891491366545,0.0598373655420537,0.0584890536852797,0.0385492614755804,0,0.0573666434156907,0.0893807897989402,0
"277","WAPELLO",2018,34991,1356372000,38355,20113014,0.4575,0.2602,0.0681,0.2142,22287101,0.199017943159139,0.0745203245590353,0.212174746280371,0.141807720977259,0.0350003349471069,0.0600408281005233,0.0410011153985438,0.0343812324447222,0.00360015418784166,0.14685624657958,0.0515993533658774,0,20757523,0.20419348686257,0.0703364751179608,0.224297523360567,0.150723715926992,0.037627562787718,0.0552443082924682,0.0405742534887231,0.0331244243352157,0.00344843650179263,0.125028212662946,0.0554016006630464,0
"278","CALHOUN",2012,9913,452412000,45214,14311197,0.4093,0.3593,0.0716,0.1598,14663067,0.132638553721401,0.091788436893864,0.294296547918659,0.0702942979118898,0,0.159531017624076,0.0537279138123013,0.0374298228331085,0.000596737367427974,0.0600829280804623,0.0996137438368112,0,13317085,0.136061382802618,0.104441024443412,0.304309914669764,0.0685299372948359,0,0.148829492340103,0.0460906422088618,0.0376454757178467,0.000156941252533869,0.0318406017533116,0.122094587516713,0
"279","LEE",2020,33555,1556266000,46428,27587990,0.4022,0.3319,0.0603,0.2056,30029476,0.236454209190996,0.0428691130008396,0.21774019633243,0.0787669421870698,0.0290263140122725,0.153778574091669,0.0571611372772539,0.0469429769603705,0.000926056785006838,0.0592940416276328,0.0770404385344586,0,26971195,0.263036621106332,0.0466644136457432,0.200275849846475,0.0871195733077455,0.0323176262675792,0.157908242478689,0.0595321786817381,0.0490194446334321,0.00100143875716297,0.0166781264233936,0.0864464848517094,0
"280","BREMER",2015,24746,1093269000,44453,18387719,0.4133,0.2619,0.0785,0.2463,21662292,0.177569067945349,0.0928224954219987,0.213610821975809,0.0802151960651255,0.0149882570136161,0.0931783211120965,0.07568455821757,0.0319031337958144,0.00439662617418323,0.0824358752065571,0.13319564707188,0,17508965,0.202934325358466,0.0647229576391294,0.249174922675327,0.0833786006197397,0.0185436432136337,0.0223880737667818,0.0821272987866501,0.0383785106658218,0.00138574724434026,0.0766092684519045,0.160356651578206,0
"281","JACKSON",2015,19366,795250000,40807,14451285,0.4186,0.335,0.0754,0.171,13902361,0.154237974398737,0.095673965019323,0.334260130347644,0.122835250789416,0,0.0254843044285787,0.124028860997064,0.0465933807933775,0,0.0245571237863842,0.0723290094394758,0,13005370,0.16160609040727,0.0652327461656224,0.3648119199992,0.118917877768952,0,0.0217018047160519,0.0935026070000315,0.0469208488493599,0,0.045458452931366,0.0818476521621453,0
"282","MONONA",2021,8595,491858000,57226,19366593,0.3583,0.4576,0.0228,0.1613,16924385,0.137674485660779,0.0128202590522492,0.411827726679581,0.110547650623642,0,0.0200070490005988,0.0587689301561032,0.0339867002552825,0,0.0940413492129847,0.12032584935878,0,17533418,0.127244841821486,0.0155463697950964,0.446539858913989,0.0809908256336557,0,0.0109635782367135,0.052639479649661,0.0276914632389418,0,0.122237318473785,0.116146264236671,0
"283","LEE",2015,34894,1356402000,38816,27660578,0.3601,0.3192,0.0495,0.2712,39607243,0.118461539976413,0.0635322180844549,0.120300345065674,0.0564735596466535,0.0227083970474794,0.120411663088996,0.036162451398094,0.0247441105658377,0,0.390755246458331,0.0464504686680666,0,24271007,0.192691798902287,0.0488749395523639,0.184398817898244,0.0880836135064359,0.0373596365408324,0.177973414947307,0.0531659440417944,0.037873995092169,0.00255761946754002,0.111519229507041,0.0655009905439853,0
"284","JACKSON",2014,19431,752957000,38550,13618092,0.4202,0.3189,0.0846,0.1763,13273190,0.15695254870909,0.0925106926066756,0.34785209885491,0.117345265154797,0,0.0259971416065015,0.103438359580478,0.0480394690349494,0,0.037044975623795,0.0708194488288045,0,13399430,0.151922880301625,0.0760600264339602,0.369952005421126,0.112212459783737,0,0.0205578147727179,0.118683705202385,0.0451899819619193,0,0.0325934013611027,0.0728277247614264,0
"285","WINNEBAGO",2013,10430,442649000,41914,11643066,0.3546,0.2904,0.0988,0.2562,18208545,0.0900727103675774,0.0778119284105347,0.176704838305312,0.0546894878201416,0.0514096540937236,0.054922675040757,0.0494771548193444,0.0316504696009483,0.000274596350230071,0.32959316628539,0.0833933189060411,0,14986901,0.106652669554566,0.0568725315527206,0.21510437681546,0.0634706935076171,0.072019959296455,0.0721512739691815,0.0431655617128585,0.0323520519685824,0.00929378261723354,0.229017393255617,0.0998997057497077,0
"286","BUCHANAN",2021,20707,1192733000,57628,20852283,0.4128,0.3961,0.0443,0.1468,22168775,0.188790178979217,0.0516486815351773,0.357778000814208,0.0835863506215386,0.0422244801528276,0.0320968118445877,0.060804848260673,0.0394142211285919,0.00299407612734578,0.0339170748045393,0.106745275731293,0,20900578,0.191610825308276,0.0530609249179616,0.293120171126368,0.0770525102224446,0.0444880998027901,0.0464581410140906,0.0620646950529311,0.039563690535257,0.00236706372426638,0.136148387857982,0.0540654904376329,0
"287","ADAIR",2018,7074,364228000,49454,19308738,0.2387,0.2493,0.0186,0.4934,22153504,0.0703214714927264,0.0113751756832689,0.233614239986595,0.0401000672399274,0.0746491390255916,0.0128613965537912,0.0232816894338701,0.0202597747065205,0,0.450455738288625,0.0630813075890839,0,16817665,0.0915124067461208,0.0149802008780648,0.304183725862062,0.051406958100307,0.0975766255303575,0.0149452376414918,0.0301736893914821,0.0269907267150345,0,0.273312436655148,0.0949179924799311,0
"288","VAN BUREN",2022,7250,348256000,47996,11210145,0.2864,0.4505,0.0554,0.2077,9972777,0.151235909516477,0.0300893121344235,0.425157406006371,0.0703828031048924,0,0.0613836045867666,0.0455231276102935,0.0342206588997227,0.00407108270845723,0.0726979055081649,0.105238189924431,0,9302365,0.159846232651589,0.022367107719381,0.420378903644396,0.079928706302107,0,0.0657602663408714,0.0464552831457377,0.0454059800921594,0.00092911856286009,0.0461058021266635,0.112822599414235,0
"289","LUCAS",2011,8880,299323000,33662,8203190,0.3642,0.4129,0.0337,0.1892,9185728,0.109322418429982,0.113385787168965,0.31921650630195,0.108175857155796,0.00456142398294398,0.0737028137562967,0.0216412896179813,0.0316458314463481,0,0.13673385495412,0.0816142171856166,0,8170489,0.120546395693085,0.118658870968433,0.34242540440358,0.113713389737138,0.00512808964065676,0.0749891469164208,0.0217262393964425,0.0308963147738159,0,0.0580623754588006,0.113853773011628,0
"290","CLINTON",2010,49116,1728170000,35202,42465688,0.3362,0.2416,0.0343,0.3879,32762796,0.210167288530564,0.26902520773868,0.136381064668595,0.105104735261301,0.0251768499855751,0.0509597532518287,0.0526827441711629,0.0385327003226465,0.0159823050511318,0.0732481440228728,0.0227392069956423,0,30859429,0.206908397430166,0.240564885371016,0.148149954427219,0.101386321827277,0.0289363098714497,0.0479548730470677,0.0562034054486232,0.0361384522053211,0.00226669780571766,0.094256539873113,0.0372341626930297,0
"291","GRUNDY",2018,12272,619466000,50155,14700384,0.3903,0.3922,0.0387,0.1788,18486528,0.120906911238281,0.044027953761788,0.290173849843518,0.100045287032806,0.0987950793139739,0.0305077838304737,0.0512257358439616,0.0252932838443217,0,0.138999924701923,0.100024190588952,0,16521961,0.138587907331339,0.0595180559983164,0.302961373652922,0.101754567753791,0.110481921607247,0.0289639952545585,0.0507331423915115,0.0262615920713044,0,0.0652904337445174,0.115447010194492,0
"292","MILLS",2012,14873,740475000,50049,14358722,0.3867,0.3511,0.0527,0.2095,16885191,0.15825393979849,0.105232626625307,0.342295683833248,0.0870930035674456,0.00613496169513273,0.0985045416424369,0.0557855105103638,0.0279566277929577,0,0.0136214035126994,0.105121701021919,0,14913188,0.201320938219246,0.105999736608967,0.305038936007512,0.0809683348724632,0.00695290638058073,0.101605639250307,0.0512290195764983,0.030168867984498,0,0.000334871390342561,0.116380749709586,0
"293","DELAWARE",2018,17081,858747000,48945,20547788,0.4434,0.3105,0.0427,0.2034,21007741,0.144087743656017,0.0721625899710016,0.312450253456571,0.0991214619411007,0.0256873882822527,0.0261478852009838,0.0485642887543216,0.0371136525340826,0.00237055473979806,0.11090983080951,0.121384350654361,0,17914512,0.154588804875064,0.0622835274552832,0.302227490204589,0.0908779429771796,0.0303603023068672,0.0201215081940273,0.0563111627042925,0.0377332634012023,0.000682519289389518,0.102470164970165,0.14234331362194,0
"294","BUCHANAN",2013,21026,915844000,44010,17046180,0.4177,0.3044,0.0588,0.2191,21210906,0.142939203068459,0.150005096434825,0.294247214145402,0.0668443394167133,0.0235909772076685,0.0279978611003226,0.0549329198856475,0.0334845668544286,0.00251639416062661,0.0934589969895675,0.109982430736339,0,16982380,0.172376427803406,0.101667021936855,0.267725430711125,0.0790753121765029,0.0316447400187724,0.0317989586854139,0.0718220296566206,0.0366774268388765,0.00272641408330281,0.0723174843573162,0.132168753731809,0
"295","MITCHELL",2016,10644,599588000,56490,17023079,0.2943,0.3177,0.0715,0.3165,20063434,0.0854305399564202,0.0338851265441399,0.191891378116029,0.0707239348956913,0.225066755770722,0.0900470976204771,0.0849233984571136,0.0184335842009897,0,0.129588982623812,0.0700092018146046,0,19776129,0.0841603531206739,0.029298908800605,0.219267380385717,0.0881719066456332,0.215643567049952,0.0865164765055891,0.0620915245850186,0.0193113627039953,0,0.12451223391595,0.0710262862868664,0
"296","DALLAS",2011,69696,3595313000,51356,39535150,0.4705,0.2272,0.0785,0.2238,41249105,0.192139320356163,0.103185341839538,0.166077736716954,0.0425080010826902,0.0404455563338889,0.0701839227784457,0.0764943384832228,0.0418131496428832,0.000800017357952373,0.106159879105256,0.160192736303006,0,38079240,0.198964580175445,0.114735614471297,0.167466288717947,0.0410023939553415,0.0435842994765652,0.0752324888837067,0.0806460685664945,0.0422739004244833,0.000992824436622159,0.0371862988862173,0.19791524200588,0
"297","POTTAWATTAMIE",2017,93416,3948782000,42113,84131698,0.4757,0.2398,0.0403,0.2442,84689714,0.335388120451086,0.0373262448377143,0.180775613435181,0.0915526057863414,0.0459983605565134,0.0613240942105437,0.0803592039524422,0.0287701526539575,0,0.0272170006383538,0.111288603477867,0,78551046,0.358160246523006,0.032750054022196,0.152814731455008,0.0910403153638463,0.0499006849635077,0.0553859461018508,0.0572672323166772,0.0283809460665871,0,0.048580104203832,0.125719738983489,0
"298","FAYETTE",2018,19679,850092000,43001,20451526,0.3879,0.3508,0.0673,0.194,22905272,0.172638115801463,0.0546083888460264,0.271192195403748,0.0757853912409335,0.0189912610511676,0.0233178195831946,0.0798515730352383,0.0359058822789793,0.00119623115586665,0.176677666172224,0.0898354754311584,0,19373549,0.200966947253701,0.0565364146754939,0.323149103966444,0.0742778723712418,0.0219631932177217,0.0229009666736848,0.0865719543693311,0.033579701891481,0.00071700853571021,0.0731247021389834,0.106212134906206,0
"299","WINNEBAGO",2019,10354,438064000,40933,17879884,0.3617,0.2361,0.0816,0.3206,18119871,0.125062866065658,0.0515086448463126,0.217138411195091,0.0772756053285368,0.148602272058118,0.0883519534990067,0.054474008120698,0.0352125023406624,0.000428810999813409,0.115590723576343,0.0863542019697602,0,16034454,0.135845785581474,0.0578092649740365,0.244903131718735,0.0704179262979581,0.168060041208762,0.07676195273004,0.0474715883683972,0.0354201022373447,0.00110761488978671,0.0567241641031244,0.105478427890342,0
"300","CERRO GORDO",2014,43206,2148432000,49276,35052970,0.4452,0.227,0.0601,0.2677,34854836,0.235134057150635,0.0650362836307708,0.171235664399626,0.0857128979175228,0.0284812127648513,0.150047872840371,0.0375510589118824,0.0333894556267601,0,0.0339981516481673,0.159413345109413,0,33825052,0.235347930876795,0.0609702536451385,0.162745174789384,0.078626368408835,0.0293187132424808,0.145270877927993,0.0547519926946454,0.0318495888786808,0,0.0289209311489011,0.172198168387147,0
"301","POCAHONTAS",2011,7204,344202000,47391,8147088,0.5058,0.1654,0.0785,0.2503,13436564,0.125719343129687,0.0818086379821508,0.307247224811343,0.112052977234358,0,0.11903727768498,0.0716785928307267,0.0260629131078451,0.000772891045657208,0.0737539746024356,0.0818661675708165,0,13556415,0.121593430121459,0.0604522655879154,0.261731954945316,0.108127628137675,0,0.101463181822038,0.0685792667161635,0.0239285238759657,0.0413566566086978,0.0965859336705169,0.116181158514253,0
